Country Name,Country Code,Series Name,Series Code,Quarter,Value,Year,Source,Indicator Category,Region,Value_Transformed,Year_Quarter
United States,USA,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,North America,18.351123657611858,2023_0
Argentina,ARG,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,-139947843.74,2023,WDI,Financial Indicators,Latin America & Caribbean,-18.75678037359279,2023_0
Brazil,BRA,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,1106842805.38,2023,WDI,Financial Indicators,Latin America & Caribbean,20.824777480933275,2023_0
Colombia,COL,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,273707597.04,2023,WDI,Financial Indicators,Latin America & Caribbean,19.427570934093257,2023_0
Costa Rica,CRI,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,-44766258.91,2023,WDI,Financial Indicators,Latin America & Caribbean,-17.61696528663367,2023_0
Dominican Republic,DOM,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,51641448.49,2023,WDI,Financial Indicators,Latin America & Caribbean,17.75983519268124,2023_0
El Salvador,SLV,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,-18706369.0,2023,WDI,Financial Indicators,Latin America & Caribbean,-16.74437466553083,2023_0
Guatemala,GTM,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,159500362.29,2023,WDI,Financial Indicators,Latin America & Caribbean,18.88755675786683,2023_0
Honduras,HND,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,-4698556.34,2023,WDI,Financial Indicators,Latin America & Caribbean,-15.36276607062565,2023_0
Mexico,MEX,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,23724076.61,2023,WDI,Financial Indicators,North America,16.982001023306168,2023_0
Nicaragua,NIC,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,-28399182.28,2023,WDI,Financial Indicators,Latin America & Caribbean,-17.161870944971444,2023_0
Paraguay,PRY,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,16666666.6,2023,WDI,Financial Indicators,Latin America & Caribbean,16.62892133072431,2023_0
Peru,PER,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,68350419.05,2023,WDI,Financial Indicators,Latin America & Caribbean,18.0401582666896,2023_0
St. Lucia,LCA,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,0.0,2023,WDI,Financial Indicators,Latin America & Caribbean,0.0,2023_0
Uruguay,URY,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Latin America & Caribbean,18.351123657611858,2023_0
Albania,ALB,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,31783087.82,2023,WDI,Financial Indicators,Europe,17.274444908182428,2023_0
Armenia,ARM,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,-5289207.26,2023,WDI,Financial Indicators,Europe,-15.481179125336428,2023_0
Australia,AUS,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,East Asia & Pacific,18.351123657611858,2023_0
Austria,AUT,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Bangladesh,BGD,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,42541191.39,2023,WDI,Financial Indicators,South Asia,17.56598339719779,2023_0
Belgium,BEL,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Bosnia and Herzegovina,BIH,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,-249587.91,2023,WDI,Financial Indicators,Europe,-12.427570483400576,2023_0
Bulgaria,BGR,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Cote d'Ivoire,CIV,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,75264544.19,2023,WDI,Financial Indicators,Sub-Saharan Africa,18.136519734476312,2023_0
Croatia,HRV,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Cyprus,CYP,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Czechia,CZE,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Denmark,DNK,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Estonia,EST,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Fiji,FJI,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,0.0,2023,WDI,Financial Indicators,East Asia & Pacific,0.0,2023_0
Finland,FIN,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
France,FRA,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Georgia,GEO,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,-56346360.64,2023,WDI,Financial Indicators,Europe,-17.847028229196034,2023_0
Germany,DEU,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Greece,GRC,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Hungary,HUN,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Iceland,ISL,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Indonesia,IDN,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,133866800.43,2023,WDI,Financial Indicators,East Asia & Pacific,18.712355844371384,2023_0
Ireland,IRL,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Italy,ITA,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Japan,JPN,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,East Asia & Pacific,18.351123657611858,2023_0
Kazakhstan,KAZ,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,91562078.52,2023,WDI,Financial Indicators,Central Asia,18.33252776489208,2023_0
Kenya,KEN,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,13481912.13,2023,WDI,Financial Indicators,Sub-Saharan Africa,16.41685957696874,2023_0
"Korea, Rep.",KOR,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,East Asia & Pacific,18.351123657611858,2023_0
Kosovo,XKX,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,13251644.35,2023,WDI,Financial Indicators,Europe,16.399632280045626,2023_0
Kyrgyz Republic,KGZ,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,17496788.39,2023,WDI,Financial Indicators,Central Asia,16.677527958633696,2023_0
Latvia,LVA,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Lithuania,LTU,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Luxembourg,LUX,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Malta,MLT,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Mauritius,MUS,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,-8333333.34,2023,WDI,Financial Indicators,Sub-Saharan Africa,-15.935774214964358,2023_0
Moldova,MDA,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,10489394.21,2023,WDI,Financial Indicators,Europe,16.16587532475428,2023_0
Nepal,NPL,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,11000000.0,2023,WDI,Financial Indicators,South Asia,16.213405921671733,2023_0
Netherlands,NLD,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
North Macedonia,MKD,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,0.0,2023,WDI,Financial Indicators,Europe,0.0,2023_0
Norway,NOR,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Pakistan,PAK,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,-43693664.07,2023,WDI,Financial Indicators,South Asia,-17.592713685484284,2023_0
Philippines,PHL,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,99381916.98,2023,WDI,Financial Indicators,East Asia & Pacific,18.41448074340885,2023_0
Poland,POL,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Portugal,PRT,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Romania,ROU,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Rwanda,RWA,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,-4229186.77,2023,WDI,Financial Indicators,Sub-Saharan Africa,-15.25752051603646,2023_0
Senegal,SEN,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,41664335.57,2023,WDI,Financial Indicators,Sub-Saharan Africa,17.545156082714755,2023_0
Slovak Republic,SVK,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Slovenia,SVN,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
South Africa,ZAF,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,538883425.62,2023,WDI,Financial Indicators,Sub-Saharan Africa,20.10500982833914,2023_0
Spain,ESP,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Sri Lanka,LKA,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,-36674818.25,2023,WDI,Financial Indicators,South Asia,-17.417600953555816,2023_0
Sweden,SWE,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Switzerland,CHE,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Tajikistan,TJK,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,-2242406.44,2023,WDI,Financial Indicators,Central Asia,-14.62306059670092,2023_0
Thailand,THA,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,445281744.27,2023,WDI,Financial Indicators,East Asia & Pacific,19.914217775223037,2023_0
Turkiye,TUR,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,790753240.74,2023,WDI,Financial Indicators,Europe,20.48849651971798,2023_0
Uganda,UGA,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,-25611906.92,2023,WDI,Financial Indicators,Sub-Saharan Africa,-17.058567954424614,2023_0
United Kingdom,GBR,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,0,93280687.13333334,2023,WDI,Financial Indicators,Europe,18.351123657611858,2023_0
Canada,CAN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,3455.0,2021,WDI,Financial Indicators,North America,8.147867129923947,2021_0
United States,USA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,4774.0,2021,WDI,Financial Indicators,North America,8.471149252914831,2021_0
Argentina,ARG,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,85.0,2021,WDI,Financial Indicators,Latin America & Caribbean,4.454347296253507,2021_0
Brazil,BRA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,381.0,2021,WDI,Financial Indicators,Latin America & Caribbean,5.945420608606575,2021_0
Colombia,COL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,64.0,2021,WDI,Financial Indicators,Latin America & Caribbean,4.174387269895637,2021_0
Costa Rica,CRI,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,10.0,2021,WDI,Financial Indicators,Latin America & Caribbean,2.3978952727983707,2021_0
Dominican Republic,DOM,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Latin America & Caribbean,6.548970969037208,2021_0
El Salvador,SLV,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Latin America & Caribbean,6.548970969037208,2021_0
Guatemala,GTM,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Latin America & Caribbean,6.548970969037208,2021_0
Honduras,HND,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Latin America & Caribbean,6.548970969037208,2021_0
Mexico,MEX,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,138.0,2021,WDI,Financial Indicators,North America,4.934473933130692,2021_0
Nicaragua,NIC,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Latin America & Caribbean,6.548970969037208,2021_0
Paraguay,PRY,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Latin America & Caribbean,6.548970969037208,2021_0
Peru,PER,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,189.0,2021,WDI,Financial Indicators,Latin America & Caribbean,5.247024072160486,2021_0
St. Lucia,LCA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Latin America & Caribbean,6.548970969037208,2021_0
Uruguay,URY,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Latin America & Caribbean,6.548970969037208,2021_0
Albania,ALB,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Armenia,ARM,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,10.0,2021,WDI,Financial Indicators,Europe,2.3978952727983707,2021_0
Australia,AUS,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,1977.0,2021,WDI,Financial Indicators,East Asia & Pacific,7.589841512182657,2021_0
Austria,AUT,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,69.0,2021,WDI,Financial Indicators,Europe,4.248495242049359,2021_0
Bangladesh,BGD,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,660.0,2021,WDI,Financial Indicators,South Asia,6.493753839851687,2021_0
Belgium,BEL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Bosnia and Herzegovina,BIH,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Bulgaria,BGR,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,206.0,2021,WDI,Financial Indicators,Europe,5.332718793265369,2021_0
Cote d'Ivoire,CIV,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Sub-Saharan Africa,6.548970969037208,2021_0
Croatia,HRV,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,98.0,2021,WDI,Financial Indicators,Europe,4.59511985013459,2021_0
Cyprus,CYP,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,92.0,2021,WDI,Financial Indicators,Europe,4.532599493153256,2021_0
Czechia,CZE,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,21.0,2021,WDI,Financial Indicators,Europe,3.091042453358316,2021_0
Denmark,DNK,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Estonia,EST,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Fiji,FJI,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,East Asia & Pacific,6.548970969037208,2021_0
Finland,FIN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
France,FRA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Georgia,GEO,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Germany,DEU,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,443.0,2021,WDI,Financial Indicators,Europe,6.095824562432225,2021_0
Greece,GRC,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,155.0,2021,WDI,Financial Indicators,Europe,5.049856007249537,2021_0
Hungary,HUN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,50.0,2021,WDI,Financial Indicators,Europe,3.9318256327243257,2021_0
Iceland,ISL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Indonesia,IDN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,766.0,2021,WDI,Financial Indicators,East Asia & Pacific,6.642486801367256,2021_0
Ireland,IRL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Italy,ITA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Japan,JPN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,3818.0,2021,WDI,Financial Indicators,East Asia & Pacific,8.247743887225516,2021_0
Kazakhstan,KAZ,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,98.0,2021,WDI,Financial Indicators,Central Asia,4.59511985013459,2021_0
Kenya,KEN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,59.0,2021,WDI,Financial Indicators,Sub-Saharan Africa,4.0943445622221,2021_0
"Korea, Rep.",KOR,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,2383.0,2021,WDI,Financial Indicators,East Asia & Pacific,7.776535028185241,2021_0
Kosovo,XKX,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Kyrgyz Republic,KGZ,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Central Asia,6.548970969037208,2021_0
Latvia,LVA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Lithuania,LTU,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Luxembourg,LUX,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,27.0,2021,WDI,Financial Indicators,Europe,3.332204510175204,2021_0
Malta,MLT,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,30.0,2021,WDI,Financial Indicators,Europe,3.4339872044851463,2021_0
Mauritius,MUS,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,91.0,2021,WDI,Financial Indicators,Sub-Saharan Africa,4.5217885770490405,2021_0
Moldova,MDA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Nepal,NPL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,South Asia,6.548970969037208,2021_0
Netherlands,NLD,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
North Macedonia,MKD,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Norway,NOR,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Pakistan,PAK,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,455.0,2021,WDI,Financial Indicators,South Asia,6.1224928095143865,2021_0
Philippines,PHL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,273.0,2021,WDI,Financial Indicators,East Asia & Pacific,5.613128106388071,2021_0
Poland,POL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,787.0,2021,WDI,Financial Indicators,Europe,6.669498089857879,2021_0
Portugal,PRT,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Romania,ROU,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,80.0,2021,WDI,Financial Indicators,Europe,4.394449154672439,2021_0
Rwanda,RWA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,5.0,2021,WDI,Financial Indicators,Sub-Saharan Africa,1.791759469228055,2021_0
Senegal,SEN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Sub-Saharan Africa,6.548970969037208,2021_0
Slovak Republic,SVK,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Slovenia,SVN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,25.0,2021,WDI,Financial Indicators,Europe,3.258096538021482,2021_0
South Africa,ZAF,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,252.0,2021,WDI,Financial Indicators,Sub-Saharan Africa,5.53338948872752,2021_0
Spain,ESP,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,2558.0,2021,WDI,Financial Indicators,Europe,7.847371836159788,2021_0
Sri Lanka,LKA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,296.0,2021,WDI,Financial Indicators,South Asia,5.6937321388027,2021_0
Sweden,SWE,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Europe,6.548970969037208,2021_0
Switzerland,CHE,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,220.0,2021,WDI,Financial Indicators,Europe,5.3981627015177525,2021_0
Tajikistan,TJK,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,697.525,2021,WDI,Financial Indicators,Central Asia,6.548970969037208,2021_0
